cik,company_name,sector,stratum,accession_number,form,filing_date,section_type,extraction_status,reason_code,n_toc,n_matching,n_resolvable,cause,c_cur,c_dash,c_wide,bare_title,doc_words
24741,CORNING INC /NY,materials_realestate,extension,0001437749-24-003735,10-K,2024-02-12,MDA,FAIL,item_absent_from_toc,53,0,0,R1_no_matching_toc_entry,1,1,1,0,52101
24741,CORNING INC /NY,materials_realestate,extension,0001437749-24-003735,10-K,2024-02-12,RISK_FACTORS,FAIL,item_absent_from_toc,53,0,0,R1_no_matching_toc_entry,1,1,1,0,52101
1483096,WILLIAMS PARTNERS L.P.,energy,core,0001483096-16-000021,10-K,2016-02-26,RISK_FACTORS,FAIL,item_absent_from_toc,42,2,1,R2_first_anchor_dangling_later_resolvable,2,2,2,3,94767
1539838,"Diamondback Energy, Inc.",energy,core,0001539838-15-000037,10-Q,2015-08-10,MDA,FAIL,item_absent_from_toc,19,2,1,R2_first_anchor_dangling_later_resolvable,2,2,2,1,27184
1555280,Zoetis Inc.,healthcare,core,0001555280-16-000344,10-K,2016-02-24,MDA,FAIL,item_absent_from_toc,46,2,1,R2_first_anchor_dangling_later_resolvable,7,7,7,3,95393
1555280,Zoetis Inc.,healthcare,core,0001555280-16-000344,10-K,2016-02-24,RISK_FACTORS,FAIL,item_absent_from_toc,46,2,1,R2_first_anchor_dangling_later_resolvable,4,4,4,1,95393
1555280,Zoetis Inc.,healthcare,core,0001555280-17-000044,10-K,2017-02-16,MDA,FAIL,item_absent_from_toc,48,2,1,R2_first_anchor_dangling_later_resolvable,7,7,7,3,79035
1555280,Zoetis Inc.,healthcare,core,0001555280-17-000044,10-K,2017-02-16,RISK_FACTORS,FAIL,item_absent_from_toc,48,2,1,R2_first_anchor_dangling_later_resolvable,4,4,4,1,79035
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000383,10-Q,2016-05-06,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,34107
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000414,10-Q,2016-08-05,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,42614
1099590,MERCADOLIBRE INC,financials,core,0001562762-16-000445,10-Q,2016-11-04,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,41208
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000054,10-Q,2017-05-05,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,3,0,28404
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000120,10-Q,2017-08-04,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,3,0,34075
1099590,MERCADOLIBRE INC,financials,core,0001562762-17-000173,10-Q,2017-11-03,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,3,0,34076
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000158,10-Q,2018-05-10,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,30028
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000229,10-Q,2018-08-09,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,37259
1099590,MERCADOLIBRE INC,financials,core,0001562762-18-000323,10-Q,2018-11-02,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,37292
1099590,MERCADOLIBRE INC,financials,core,0001562762-19-000123,10-Q,2019-05-03,MDA,FAIL,item_absent_from_toc,1,0,0,R1_no_matching_toc_entry,0,2,2,0,27442
24741,CORNING INC /NY,materials_realestate,extension,0001562762-21-000023,10-K,2021-02-12,MDA,FAIL,item_absent_from_toc,21,0,0,R1_no_matching_toc_entry,1,1,1,0,62241
24741,CORNING INC /NY,materials_realestate,extension,0001562762-21-000023,10-K,2021-02-12,RISK_FACTORS,FAIL,item_absent_from_toc,21,0,0,R1_no_matching_toc_entry,1,1,1,0,62241
87347,SLB LIMITED/NV,energy,core,0001564590-16-021567,10-Q,2016-07-27,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,12824
87347,SLB LIMITED/NV,energy,core,0001564590-16-026174,10-Q,2016-10-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,12168
87347,SLB LIMITED/NV,energy,core,0001564590-17-007214,10-Q,2017-04-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,8973
87347,SLB LIMITED/NV,energy,core,0001564590-17-014007,10-Q,2017-07-26,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,11583
87347,SLB LIMITED/NV,energy,core,0001564590-17-019977,10-Q,2017-10-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,11681
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-18-002832,10-K,2018-02-22,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,32453
87347,SLB LIMITED/NV,energy,core,0001564590-18-008981,10-Q,2018-04-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,8192
87347,SLB LIMITED/NV,energy,core,0001564590-18-017379,10-Q,2018-07-25,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,9947
87347,SLB LIMITED/NV,energy,core,0001564590-18-024846,10-Q,2018-10-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,10000
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-003839,10-K,2019-02-22,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,31804
87347,SLB LIMITED/NV,energy,core,0001564590-19-012635,10-Q,2019-04-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,7647
97476,TEXAS INSTRUMENTS INC,tech,core,0001564590-19-014051,10-Q,2019-04-30,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,9243
87347,SLB LIMITED/NV,energy,core,0001564590-19-025739,10-Q,2019-07-24,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,9868
87347,SLB LIMITED/NV,energy,core,0001564590-19-037505,10-Q,2019-10-23,RISK_FACTORS,FAIL,anchor_span_below_min_chars,11,1,1,R4_other_span_failure,2,2,2,1,11453
106535,WEYERHAEUSER CO,materials_realestate,extension,0001564590-20-004822,10-K,2020-02-14,MDA,FAIL,item_absent_from_toc,50,4,3,R2_first_anchor_dangling_later_resolvable,1,1,1,6,57921
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-16-000020,10-K,2016-02-04,RISK_FACTORS,FAIL,item_absent_from_toc,38,0,0,R1_no_matching_toc_entry,0,0,0,2,95671
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-17-000003,10-K,2017-02-07,RISK_FACTORS,FAIL,item_absent_from_toc,38,0,0,R1_no_matching_toc_entry,0,0,0,2,93971
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-18-000003,10-K,2018-02-07,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,2,92878
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-19-000003,10-K,2019-02-07,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,86308
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-20-000003,10-K,2020-02-06,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,86804
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-21-000003,10-K,2021-02-04,RISK_FACTORS,FAIL,item_absent_from_toc,42,0,0,R1_no_matching_toc_entry,0,0,0,1,98910
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-22-000006,10-K,2022-02-03,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,91070
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-23-000006,10-K,2023-02-02,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,95050
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-24-000007,10-K,2024-02-08,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,98199
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-25-000003,10-K,2025-02-06,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,96063
1571949,"Intercontinental Exchange, Inc.",financials,core,0001571949-26-000004,10-K,2026-02-05,RISK_FACTORS,FAIL,item_absent_from_toc,40,0,0,R1_no_matching_toc_entry,0,0,0,1,95209
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-005578,10-Q,2015-07-30,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,25838
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-15-008062,10-Q,2015-10-30,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,28257
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-014877,10-Q,2016-04-28,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,19955
21665,COLGATE PALMOLIVE CO,consumer,core,0001628280-16-017856,10-Q,2016-07-28,MDA,FAIL,no_toc_and_no_heading_match,0,0,0,R1_no_matching_toc_entry,0,0,0,0,25059
895421,MORGAN STANLEY,financials,core,0001628280-19-009973,10-Q,2019-08-05,MDA,FAIL,item_absent_from_toc,59,0,0,R1_no_matching_toc_entry,0,0,0,32,52779
895421,MORGAN STANLEY,financials,core,0001628280-19-013331,10-Q,2019-11-05,MDA,FAIL,item_absent_from_toc,56,0,0,R1_no_matching_toc_entry,0,0,0,32,53063
24741,CORNING INC /NY,materials_realestate,extension,0001628280-25-005347,10-K,2025-02-13,MDA,FAIL,item_absent_from_toc,68,0,0,R1_no_matching_toc_entry,1,1,1,0,51674
24741,CORNING INC /NY,materials_realestate,extension,0001628280-25-005347,10-K,2025-02-13,RISK_FACTORS,FAIL,item_absent_from_toc,68,0,0,R1_no_matching_toc_entry,1,1,1,0,51674
1652044,Alphabet Inc.,tech,core,0001652044-18-000007,10-K,2018-02-06,RISK_FACTORS,FAIL,item_absent_from_toc,42,2,1,R2_first_anchor_dangling_later_resolvable,2,2,3,2,51161
6769,APACHE CORP,energy,core,0001673379-17-000004,10-K,2017-02-24,MDA,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,5,5,2,70288
6769,APACHE CORP,energy,core,0001673379-17-000004,10-K,2017-02-24,RISK_FACTORS,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,3,3,2,70288
6769,APACHE CORP,energy,core,0001673379-18-000008,10-K,2018-02-23,MDA,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,5,5,2,64153
6769,APACHE CORP,energy,core,0001673379-18-000008,10-K,2018-02-23,RISK_FACTORS,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,3,3,2,64153
6769,APACHE CORP,energy,core,0001673379-21-000027,10-Q,2021-11-05,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,23718
1682852,"Moderna, Inc.",healthcare,core,0001682852-19-000023,10-Q,2019-05-09,MDA,FAIL,item_absent_from_toc,19,2,1,R2_first_anchor_dangling_later_resolvable,2,2,2,1,35128
6769,APACHE CORP,energy,core,0001733037-19-000004,10-K,2019-03-01,MDA,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,5,5,2,66750
6769,APACHE CORP,energy,core,0001733037-19-000004,10-K,2019-03-01,RISK_FACTORS,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,3,3,2,66750
6769,APACHE CORP,energy,core,0001733037-20-000004,10-K,2020-02-28,MDA,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,6,6,2,72733
6769,APACHE CORP,energy,core,0001733037-20-000004,10-K,2020-02-28,RISK_FACTORS,FAIL,item_absent_from_toc,62,3,2,R2_first_anchor_dangling_later_resolvable,1,3,3,2,72733
6769,APACHE CORP,energy,core,0001733037-21-000009,10-Q,2021-05-07,MDA,FAIL,item_absent_from_toc,20,0,0,R1_no_matching_toc_entry,0,0,0,0,19559
6769,APACHE CORP,energy,core,0001784031-22-000010,10-K,2022-02-22,MDA,FAIL,item_absent_from_toc,44,0,0,R1_no_matching_toc_entry,0,4,4,0,67981
6769,APACHE CORP,energy,core,0001784031-22-000016,10-Q,2022-05-05,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,21650
6769,APACHE CORP,energy,core,0001784031-22-000022,10-Q,2022-08-04,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,23886
6769,APACHE CORP,energy,core,0001784031-22-000029,10-Q,2022-11-03,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,24903
6769,APACHE CORP,energy,core,0001784031-23-000008,10-K,2023-02-23,MDA,FAIL,item_absent_from_toc,44,0,0,R1_no_matching_toc_entry,0,3,3,0,66948
6769,APACHE CORP,energy,core,0001784031-23-000014,10-Q,2023-05-04,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,18177
6769,APACHE CORP,energy,core,0001784031-23-000020,10-Q,2023-08-03,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,20937
6769,APACHE CORP,energy,core,0001784031-23-000026,10-Q,2023-11-02,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,21129
6769,APACHE CORP,energy,core,0001784031-24-000004,10-K,2024-02-22,MDA,FAIL,item_absent_from_toc,46,0,0,R1_no_matching_toc_entry,0,3,3,0,60205
6769,APACHE CORP,energy,core,0001784031-24-000009,10-Q,2024-05-02,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,15783
6769,APACHE CORP,energy,core,0001784031-24-000014,10-Q,2024-08-02,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,18443
6769,APACHE CORP,energy,core,0001871133-21-000008,10-Q,2021-08-05,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,22276
6769,APACHE CORP,energy,core,0002040266-24-000004,10-Q,2024-11-07,MDA,FAIL,item_absent_from_toc,16,0,0,R1_no_matching_toc_entry,0,0,0,0,20266
